filename,left,right
20180423.1727702684-12481-1_16,1,1
20180423.1727702684-12481-1_2,1,1
20180423.1727702684-12481-1_3,1,1
20180423.1727702684-12481-1_4,1,1
20180423.1727702684-12481-1_5,1,1
20180423.1727702684-12481-1_6,1,1
20180423.1727702684-12481-1_7,1,1
20180423.1727702684-12481-1_8,1,1
20180423.1727702684-12481-1_9,1,1
20180423.1727702684-12515-1_1,1,1
20180423.1727702684-12515-1_10,1,1
20180423.1727702684-12515-1_11,1,1
20180423.1727702684-12515-1_12,1,1
20180423.1727702684-12515-1_13,1,1
20180423.1727702684-12515-1_14,1,1
20180423.1727702684-12515-1_15,1,1
20180423.1727702684-12515-1_16,1,1
20180423.1727702684-12515-1_2,1,1
20180423.1727702684-12515-1_3,1,1
20180423.1727702684-12515-1_4,1,1
20180423.1727702684-12515-1_5,1,1
20180423.1727702684-12515-1_6,1,1
20180423.1727702684-12515-1_7,1,1
20180423.1727702684-12515-1_8,1,1
20180423.1727702684-12515-1_9,1,1
20180423.1727702684-12517-1_1,1,1
20180423.1727702684-12517-1_10,1,1
20180423.1727702684-12517-1_11,1,1
20180423.1727702684-12517-1_12,1,1
20180423.1727702684-12517-1_13,1,1
20180423.1727702684-12517-1_14,1,1
20180423.1727702684-12517-1_15,1,1
20180423.1727702684-12517-1_16,1,1
20180423.1727702684-12517-1_2,1,1
20180423.1727702684-12517-1_3,1,1
20180423.1727702684-12517-1_4,1,1
20180423.1727702684-12517-1_5,1,1
20180423.1727702684-12517-1_6,1,1
20180423.1727702684-12517-1_7,1,1
20180423.1727702684-12517-1_8,1,1
20180423.1727702684-12517-1_9,1,1
20180424.1727702684-12528-1_1,1,1
20180424.1727702684-12528-1_10,1,1
20180424.1727702684-12528-1_11,1,1
20180424.1727702684-12528-1_12,1,1
20180424.1727702684-12528-1_13,1,1
20180424.1727702684-12528-1_14,1,1
20180424.1727702684-12528-1_15,1,1
20180424.1727702684-12528-1_16,1,1
20180424.1727702684-12528-1_2,1,1
20180424.1727702684-12528-1_3,1,1
20180424.1727702684-12528-1_4,1,1
20180424.1727702684-12528-1_5,1,1
20180424.1727702684-12528-1_6,1,1
20180424.1727702684-12528-1_7,1,1
20180424.1727702684-12528-1_8,1,1
20180424.1727702684-12528-1_9,1,1
20180424.1727702684-12531-1_1,1,1
20180424.1727702684-12531-1_10,1,1
20180424.1727702684-12531-1_11,1,1
20180424.1727702684-12531-1_12,1,1
20180424.1727702684-12531-1_13,1,1
20180424.1727702684-12531-1_14,1,1
20180424.1727702684-12531-1_15,1,1
20180424.1727702684-12531-1_16,1,1
20180424.1727702684-12531-1_2,1,1
20180424.1727702684-12531-1_3,1,1
20180424.1727702684-12531-1_4,1,1
20180424.1727702684-12531-1_5,1,1
20180424.1727702684-12531-1_6,1,1
20180424.1727702684-12531-1_7,1,1
20180424.1727702684-12531-1_8,1,1
20180424.1727702684-12531-1_9,1,1
20180426.1727702684-12581-1_1,1,1
20180426.1727702684-12581-1_10,1,1
20180426.1727702684-12581-1_11,1,1
20180426.1727702684-12581-1_12,1,1
20180426.1727702684-12581-1_13,1,1
20180426.1727702684-12581-1_14,1,1
20180426.1727702684-12581-1_15,1,1
20180426.1727702684-12581-1_16,1,1
20180426.1727702684-12581-1_2,1,1
20180426.1727702684-12581-1_3,1,1
20180426.1727702684-12581-1_4,1,1
20180426.1727702684-12581-1_5,1,1
20180426.1727702684-12581-1_6,1,1
20180426.1727702684-12581-1_7,1,1
20180426.1727702684-12581-1_8,1,1
20180426.1727702684-12581-1_9,1,1
20180426.1727702684-12582-1_1,1,1
20180426.1727702684-12582-1_10,1,1
20180426.1727702684-12582-1_11,1,1
20180426.1727702684-12582-1_12,1,1
20180426.1727702684-12582-1_13,1,1
20180426.1727702684-12582-1_14,1,1
20180426.1727702684-12582-1_15,1,0
20180426.1727702684-12582-1_16,1,0
20180426.1727702684-12582-1_2,1,1
20180426.1727702684-12582-1_3,1,1
20180426.1727702684-12582-1_4,1,1
20180426.1727702684-12582-1_5,1,1
20180426.1727702684-12582-1_6,1,0
20180426.1727702684-12582-1_7,1,1
20180426.1727702684-12582-1_8,1,1
20180426.1727702684-12582-1_9,1,1
20180426.1727702684-12587-1_1,1,1
20180426.1727702684-12587-1_10,1,0
20180426.1727702684-12587-1_11,1,0
20180426.1727702684-12587-1_12,1,0
20180426.1727702684-12587-1_13,1,0
20180426.1727702684-12587-1_14,1,0
20180426.1727702684-12587-1_15,1,0
20180426.1727702684-12587-1_16,1,1
20180426.1727702684-12587-1_2,1,1
20180426.1727702684-12587-1_3,1,1
20180426.1727702684-12587-1_4,1,1
20180426.1727702684-12587-1_5,1,1
20180426.1727702684-12587-1_6,1,1
20180426.1727702684-12587-1_7,1,1
20180426.1727702684-12587-1_8,1,1
20180426.1727702684-12587-1_9,1,1
20180426.1727702684-12588-1_1,1,1
20180426.1727702684-12588-1_10,1,1
20180426.1727702684-12588-1_11,1,1
20180426.1727702684-12588-1_12,1,1
20180426.1727702684-12588-1_13,1,1
20180426.1727702684-12588-1_14,1,1
20180426.1727702684-12588-1_15,1,1
20180426.1727702684-12588-1_16,1,1
20180426.1727702684-12588-1_2,1,1
20180426.1727702684-12588-1_3,1,1
20180426.1727702684-12588-1_4,1,1
20180426.1727702684-12588-1_5,1,1
20180426.1727702684-12588-1_6,1,1
20180426.1727702684-12588-1_7,1,1
20180426.1727702684-12588-1_8,1,1
20180426.1727702684-12588-1_9,1,1
20180426.1727702684-12593-1_1,0,1
20180426.1727702684-12593-1_10,2,2
20180426.1727702684-12593-1_11,2,2
20180426.1727702684-12593-1_12,2,2
20180426.1727702684-12593-1_13,2,2
20180426.1727702684-12593-1_14,1,2
20180426.1727702684-12593-1_15,0,1
20180426.1727702684-12593-1_16,2,4
20180426.1727702684-12593-1_2,0,0
20180426.1727702684-12593-1_3,4,2
20180426.1727702684-12593-1_4,4,2
20180426.1727702684-12593-1_5,0,2
20180426.1727702684-12593-1_6,0,2
20180426.1727702684-12593-1_7,2,2
20180426.1727702684-12593-1_8,2,2
20180426.1727702684-12593-1_9,2,2
20180426.1727702684-12594-1_1,2,2
20180426.1727702684-12594-1_10,2,2
20180426.1727702684-12594-1_11,2,2
20180426.1727702684-12594-1_12,2,2
20180426.1727702684-12594-1_13,2,2
20180426.1727702684-12594-1_14,2,2
20180426.1727702684-12594-1_15,2,2
20180426.1727702684-12594-1_16,2,2
20180426.1727702684-12594-1_2,2,2
20180426.1727702684-12594-1_3,2,2
20180426.1727702684-12594-1_4,2,2
20180426.1727702684-12594-1_5,2,2
20180426.1727702684-12594-1_6,2,2
20180426.1727702684-12594-1_7,2,2
20180426.1727702684-12594-1_8,2,2
20180426.1727702684-12594-1_9,2,2
20180426.1727702684-12609-1_1,1,1
20180426.1727702684-12609-1_10,2,2
20180426.1727702684-12609-1_11,2,1
20180426.1727702684-12609-1_12,1,1
20180426.1727702684-12609-1_13,1,1
20180426.1727702684-12609-1_14,1,1
20180426.1727702684-12609-1_15,1,1
20180426.1727702684-12609-1_16,1,1
20180426.1727702684-12609-1_2,1,1
20180426.1727702684-12609-1_3,1,1
20180426.1727702684-12609-1_4,1,1
20180426.1727702684-12609-1_5,1,1
20180426.1727702684-12609-1_6,1,1
20180426.1727702684-12609-1_7,1,1
20180426.1727702684-12609-1_8,1,1
20180426.1727702684-12609-1_9,1,1
20180426.1727702684-12611-1_1,1,1
20180426.1727702684-12611-1_10,1,1
20180426.1727702684-12611-1_11,1,1
20180426.1727702684-12611-1_12,1,1
20180426.1727702684-12611-1_13,1,0
20180426.1727702684-12611-1_14,1,1
20180426.1727702684-12611-1_15,1,1
20180426.1727702684-12611-1_16,1,1
20180426.1727702684-12611-1_2,1,1
20180426.1727702684-12611-1_3,1,1
20180426.1727702684-12611-1_4,1,1
20180426.1727702684-12611-1_5,1,1
20180426.1727702684-12611-1_6,1,1
20180426.1727702684-12611-1_7,0,1
20180426.1727702684-12611-1_8,1,1
20180426.1727702684-12611-1_9,1,1
20180426.1727702684-12615-1_1,1,1
20180426.1727702684-12615-1_10,1,1
20180426.1727702684-12615-1_11,1,1
20180426.1727702684-12615-1_12,1,1
20180426.1727702684-12615-1_13,1,1
20180426.1727702684-12615-1_14,1,1
20180426.1727702684-12615-1_15,1,1
20180426.1727702684-12615-1_16,1,1
20180426.1727702684-12615-1_2,1,1
20180426.1727702684-12615-1_3,1,1
20180426.1727702684-12615-1_4,1,1
20180426.1727702684-12615-1_5,1,1
20180426.1727702684-12615-1_6,1,1
20180426.1727702684-12615-1_7,1,1
20180426.1727702684-12615-1_8,1,1
20180426.1727702684-12615-1_9,1,1
20180426.1727702684-12616-1_1,1,1
20180426.1727702684-12616-1_10,1,1
20180426.1727702684-12616-1_11,1,1
20180426.1727702684-12616-1_12,1,1
20180426.1727702684-12616-1_13,1,1
20180426.1727702684-12616-1_14,1,1
20180426.1727702684-12616-1_15,1,1
20180426.1727702684-12616-1_16,1,1
20180426.1727702684-12616-1_2,1,1
20180426.1727702684-12616-1_3,1,1
20180426.1727702684-12616-1_4,1,1
20180426.1727702684-12616-1_5,1,1
20180426.1727702684-12616-1_6,1,1
20180426.1727702684-12616-1_7,1,1
20180426.1727702684-12616-1_8,1,1
20180426.1727702684-12616-1_9,1,1
20180426.1727702684-12619-1_1,1,1
20180426.1727702684-12619-1_10,1,1
20180426.1727702684-12619-1_11,1,1
20180426.1727702684-12619-1_12,1,1
20180426.1727702684-12619-1_13,1,1
20180426.1727702684-12619-1_14,1,1
20180426.1727702684-12619-1_15,1,1
20180426.1727702684-12619-1_16,1,1
20180426.1727702684-12619-1_2,1,1
20180426.1727702684-12619-1_3,1,1
20180426.1727702684-12619-1_4,1,1
20180426.1727702684-12619-1_5,1,1
20180426.1727702684-12619-1_6,1,1
20180426.1727702684-12619-1_7,1,1
20180426.1727702684-12619-1_8,1,1
20180426.1727702684-12619-1_9,1,1
20180426.1727702684-12622-1_1,1,1
20180426.1727702684-12622-1_10,1,1
20180426.1727702684-12622-1_11,1,1
20180426.1727702684-12622-1_12,1,1
20180426.1727702684-12622-1_13,1,1
20180426.1727702684-12622-1_14,1,1
20180426.1727702684-12622-1_15,1,1
20180426.1727702684-12622-1_16,1,1
20180426.1727702684-12622-1_2,1,1
20180426.1727702684-12622-1_3,1,1
20180426.1727702684-12622-1_4,1,1
20180426.1727702684-12622-1_5,1,1
20180426.1727702684-12622-1_6,1,1
20180426.1727702684-12622-1_7,1,1
20180426.1727702684-12622-1_8,1,1
20180426.1727702684-12622-1_9,1,1
20180427.1727702684-12663-1_1,1,1
20180427.1727702684-12663-1_10,1,1
20180427.1727702684-12663-1_11,1,1
20180427.1727702684-12663-1_12,1,1
20180427.1727702684-12663-1_13,1,1
20180427.1727702684-12663-1_14,1,1
20180427.1727702684-12663-1_15,1,1
20180427.1727702684-12663-1_16,1,1
20180427.1727702684-12663-1_2,1,1
20180427.1727702684-12663-1_3,1,1
20180427.1727702684-12663-1_4,1,1
20180427.1727702684-12663-1_5,1,1
20180427.1727702684-12663-1_6,1,1
20180427.1727702684-12663-1_7,1,1
20180427.1727702684-12663-1_8,1,1
20180427.1727702684-12663-1_9,1,1
20180427.1727702684-12665-1_1,1,1
20180427.1727702684-12665-1_10,1,1
20180427.1727702684-12665-1_11,1,1
20180427.1727702684-12665-1_12,1,1
20180427.1727702684-12665-1_13,1,1
20180427.1727702684-12665-1_14,1,1
20180427.1727702684-12665-1_15,1,1
20180427.1727702684-12665-1_16,1,1
20180427.1727702684-12665-1_2,1,1
20180427.1727702684-12665-1_3,1,1
20180427.1727702684-12665-1_4,1,1
20180427.1727702684-12665-1_5,1,1
20180427.1727702684-12665-1_6,1,1
20180427.1727702684-12665-1_7,1,1
20180427.1727702684-12665-1_8,1,1
20180427.1727702684-12665-1_9,1,1
20180427.1727702684-12671-1_1,2,2
20180427.1727702684-12671-1_10,2,2
20180427.1727702684-12671-1_11,2,2
20180427.1727702684-12671-1_12,2,2
20180427.1727702684-12671-1_13,2,2
20180427.1727702684-12671-1_14,2,2
20180427.1727702684-12671-1_15,2,2
20180427.1727702684-12671-1_16,2,2
20180427.1727702684-12671-1_2,2,2
20180427.1727702684-12671-1_3,2,2
20180427.1727702684-12671-1_4,2,2
20180427.1727702684-12671-1_5,2,2
20180427.1727702684-12671-1_6,2,2
20180427.1727702684-12671-1_7,0,2
20180427.1727702684-12671-1_8,2,2
20180427.1727702684-12671-1_9,2,2
20180427.1727702684-12672-1_1,2,2
20180427.1727702684-12672-1_10,4,2
20180427.1727702684-12672-1_11,0,2
20180427.1727702684-12672-1_12,4,1
20180427.1727702684-12672-1_13,4,2
20180427.1727702684-12672-1_14,0,2
20180427.1727702684-12672-1_15,1,1
20180427.1727702684-12672-1_16,1,1
20180427.1727702684-12672-1_2,2,2
20180427.1727702684-12672-1_3,2,2
20180427.1727702684-12672-1_4,1,1
20180427.1727702684-12672-1_5,1,1
20180427.1727702684-12672-1_6,2,2
20180427.1727702684-12672-1_7,4,2
20180427.1727702684-12672-1_8,4,2
20180427.1727702684-12672-1_9,4,2
20180427.1727702684-12675-1_1,2,2
20180427.1727702684-12675-1_10,2,3
20180427.1727702684-12675-1_11,2,0
20180427.1727702684-12675-1_12,2,0
20180427.1727702684-12675-1_13,0,2
20180427.1727702684-12675-1_14,0,2
20180427.1727702684-12675-1_15,0,2
20180427.1727702684-12675-1_16,2,2
20180427.1727702684-12675-1_2,2,2
20180427.1727702684-12675-1_3,2,2
20180427.1727702684-12675-1_4,2,2
20180427.1727702684-12675-1_5,2,2
20180427.1727702684-12675-1_6,2,2
20180427.1727702684-12675-1_7,2,0
20180427.1727702684-12675-1_8,2,3
20180427.1727702684-12675-1_9,2,2
20180427.1727702684-12676-1_1,0,0
20180427.1727702684-12676-1_10,2,2
20180427.1727702684-12676-1_11,2,2
20180427.1727702684-12676-1_12,2,2
20180427.1727702684-12676-1_13,2,2
20180427.1727702684-12676-1_14,2,2
20180427.1727702684-12676-1_15,2,2
20180427.1727702684-12676-1_16,2,2
20180427.1727702684-12676-1_2,1,2
20180427.1727702684-12676-1_3,1,2
20180427.1727702684-12676-1_4,0,2
20180427.1727702684-12676-1_5,2,2
20180427.1727702684-12676-1_6,2,2
20180427.1727702684-12676-1_7,2,2
20180427.1727702684-12676-1_8,2,2
20180427.1727702684-12676-1_9,2,2
20180427.1727702684-12689-1_1,2,2
20180427.1727702684-12689-1_10,2,2
20180427.1727702684-12689-1_11,2,2
20180427.1727702684-12689-1_12,2,2
20180427.1727702684-12689-1_13,2,2
20180427.1727702684-12689-1_14,2,2
20180427.1727702684-12689-1_15,2,2
20180427.1727702684-12689-1_16,2,2
20180427.1727702684-12689-1_2,2,2
20180427.1727702684-12689-1_3,2,2
20180427.1727702684-12689-1_4,0,2
20180427.1727702684-12689-1_5,0,2
20180427.1727702684-12689-1_6,2,2
20180427.1727702684-12689-1_7,2,2
20180427.1727702684-12689-1_8,2,2
20180427.1727702684-12689-1_9,2,2
20180427.1727702684-12690-1_1,0,2
20180427.1727702684-12690-1_10,2,2
20180427.1727702684-12690-1_11,2,2
20180427.1727702684-12690-1_12,2,2
20180427.1727702684-12690-1_13,2,2
20180427.1727702684-12690-1_14,2,2
20180427.1727702684-12690-1_15,2,2
20180427.1727702684-12690-1_16,2,2
20180427.1727702684-12690-1_2,2,2
20180427.1727702684-12690-1_3,2,2
20180427.1727702684-12690-1_4,2,2
20180427.1727702684-12690-1_5,2,2
20180427.1727702684-12690-1_6,2,2
20180427.1727702684-12690-1_7,2,2
20180427.1727702684-12690-1_8,2,2
20180427.1727702684-12690-1_9,2,2
20180427.1727702684-12695-1_1,2,0
20180427.1727702684-12695-1_10,2,2
20180427.1727702684-12695-1_11,2,2
20180427.1727702684-12695-1_12,2,2
20180427.1727702684-12695-1_13,2,2
20180427.1727702684-12695-1_14,2,2
20180427.1727702684-12695-1_15,2,2
20180427.1727702684-12695-1_16,0,2
20180427.1727702684-12695-1_2,2,2
20180427.1727702684-12695-1_3,2,2
20180427.1727702684-12695-1_4,2,2
20180427.1727702684-12695-1_5,2,2
20180427.1727702684-12695-1_6,2,2
20180427.1727702684-12695-1_7,2,2
20180427.1727702684-12695-1_8,2,2
20180427.1727702684-12695-1_9,2,2
20180427.1727702684-12696-1_1,1,0
20180427.1727702684-12696-1_10,2,2
20180427.1727702684-12696-1_11,0,0
20180427.1727702684-12696-1_12,2,0
20180427.1727702684-12696-1_13,2,2
20180427.1727702684-12696-1_14,0,0
20180427.1727702684-12696-1_15,0,0
20180427.1727702684-12696-1_16,0,0
20180427.1727702684-12696-1_2,1,0
20180427.1727702684-12696-1_3,1,0
20180427.1727702684-12696-1_4,1,0
20180427.1727702684-12696-1_5,1,0
20180427.1727702684-12696-1_6,1,0
20180427.1727702684-12696-1_7,1,1
20180427.1727702684-12696-1_8,1,1
20180427.1727702684-12696-1_9,0,1
20180427.1727702684-12703-1_1,2,2
20180427.1727702684-12703-1_10,2,2
20180427.1727702684-12703-1_11,0,0
20180427.1727702684-12703-1_12,0,0
20180427.1727702684-12703-1_13,2,2
20180427.1727702684-12703-1_14,2,2
20180427.1727702684-12703-1_15,2,2
20180427.1727702684-12703-1_16,2,2
20180427.1727702684-12703-1_2,2,4
20180427.1727702684-12703-1_3,2,2
20180427.1727702684-12703-1_4,2,2
20180427.1727702684-12703-1_5,2,2
20180427.1727702684-12703-1_6,2,2
20180427.1727702684-12703-1_7,2,2
20180427.1727702684-12703-1_8,2,2
20180427.1727702684-12703-1_9,2,2
20180427.1727702684-12704-1_1,2,0
20180427.1727702684-12704-1_10,0,0
20180427.1727702684-12704-1_11,0,1
20180427.1727702684-12704-1_12,0,0
20180427.1727702684-12704-1_13,0,0
20180427.1727702684-12704-1_14,0,0
20180427.1727702684-12704-1_15,0,0
20180427.1727702684-12704-1_16,1,1
20180427.1727702684-12704-1_2,2,2
20180427.1727702684-12704-1_3,2,2
20180427.1727702684-12704-1_4,2,2
20180427.1727702684-12704-1_5,2,2
20180427.1727702684-12704-1_6,0,2
20180427.1727702684-12704-1_7,2,2
20180427.1727702684-12704-1_8,1,0
20180427.1727702684-12704-1_9,1,0
20180427.1727702684-12717-1_1,1,1
20180427.1727702684-12717-1_10,1,1
20180427.1727702684-12717-1_11,1,1
20180427.1727702684-12717-1_12,1,0
20180427.1727702684-12717-1_13,1,1
20180427.1727702684-12717-1_14,1,1
20180427.1727702684-12717-1_15,1,1
20180427.1727702684-12717-1_16,1,1
20180427.1727702684-12717-1_2,1,1
20180427.1727702684-12717-1_3,1,1
20180427.1727702684-12717-1_4,1,1
20180427.1727702684-12717-1_5,1,1
20180427.1727702684-12717-1_6,1,1
20180427.1727702684-12717-1_7,1,1
20180427.1727702684-12717-1_8,1,1
20180427.1727702684-12717-1_9,1,1
20180427.1727702684-12719-1_1,1,1
20180427.1727702684-12719-1_10,1,1
20180427.1727702684-12719-1_11,1,1
20180427.1727702684-12719-1_12,1,1
20180427.1727702684-12719-1_13,1,1
20180427.1727702684-12719-1_14,1,1
20180427.1727702684-12719-1_15,1,1
20180427.1727702684-12719-1_16,1,1
20180427.1727702684-12719-1_2,1,1
20180427.1727702684-12719-1_3,1,1
20180427.1727702684-12719-1_4,1,1
20180427.1727702684-12719-1_5,1,1
20180427.1727702684-12719-1_6,1,1
20180427.1727702684-12719-1_7,1,1
20180427.1727702684-12719-1_8,1,1
20180427.1727702684-12719-1_9,1,1
20180427.1727702684-12741-1_1,1,1
20180427.1727702684-12741-1_10,1,1
20180427.1727702684-12741-1_11,1,1
20180427.1727702684-12741-1_12,1,1
20180427.1727702684-12741-1_13,1,1
20180427.1727702684-12741-1_14,1,1
20180427.1727702684-12741-1_15,1,1
20180427.1727702684-12741-1_16,1,1
20180427.1727702684-12741-1_2,1,1
20180427.1727702684-12741-1_3,1,1
20180427.1727702684-12741-1_4,1,1
20180427.1727702684-12741-1_5,1,1
20180427.1727702684-12741-1_6,1,1
20180427.1727702684-12741-1_7,1,1
20180427.1727702684-12741-1_8,1,1
20180427.1727702684-12741-1_9,1,1
20180427.1727702684-12785-1_1,3,3
20180427.1727702684-12785-1_10,3,3
20180427.1727702684-12785-1_11,3,3
20180427.1727702684-12785-1_12,3,3
20180427.1727702684-12785-1_13,3,3
20180427.1727702684-12785-1_14,3,3
20180427.1727702684-12785-1_15,3,3
20180427.1727702684-12785-1_16,3,3
20180427.1727702684-12785-1_2,3,3
20180427.1727702684-12785-1_3,3,0
20180427.1727702684-12785-1_4,3,3
20180427.1727702684-12785-1_5,3,3
20180427.1727702684-12785-1_6,3,3
20180427.1727702684-12785-1_7,3,3
20180427.1727702684-12785-1_8,3,3
20180427.1727702684-12785-1_9,3,3
20180427.1727702684-12787-1_1,3,3
20180427.1727702684-12787-1_10,3,3
20180427.1727702684-12787-1_11,3,3
20180427.1727702684-12787-1_12,3,3
20180427.1727702684-12787-1_13,3,3
20180427.1727702684-12787-1_14,3,3
20180427.1727702684-12787-1_15,0,0
20180427.1727702684-12787-1_16,0,0
20180427.1727702684-12787-1_2,0,3
20180427.1727702684-12787-1_3,3,3
20180427.1727702684-12787-1_4,0,3
20180427.1727702684-12787-1_5,3,3
20180427.1727702684-12787-1_6,3,3
20180427.1727702684-12787-1_7,3,3
20180427.1727702684-12787-1_8,3,3
20180427.1727702684-12787-1_9,3,3
20180503.1727702684-12795-1_1,2,2
20180503.1727702684-12795-1_10,2,2
20180503.1727702684-12795-1_11,2,0
20180503.1727702684-12795-1_12,2,2
20180503.1727702684-12795-1_13,2,2
20180503.1727702684-12795-1_14,2,0
20180503.1727702684-12795-1_15,2,2
20180503.1727702684-12795-1_16,2,2
20180503.1727702684-12795-1_2,2,2
20180503.1727702684-12795-1_3,2,2
20180503.1727702684-12795-1_4,2,2
20180503.1727702684-12795-1_5,2,2
20180503.1727702684-12795-1_6,2,2
20180503.1727702684-12795-1_7,2,2
20180503.1727702684-12795-1_8,2,2
20180503.1727702684-12795-1_9,2,2
20180503.1727702684-12796-1_1,2,2
20180503.1727702684-12796-1_10,2,3
20180503.1727702684-12796-1_11,2,3
20180503.1727702684-12796-1_12,2,2
20180503.1727702684-12796-1_13,2,2
20180503.1727702684-12796-1_14,2,2
20180503.1727702684-12796-1_15,2,2
20180503.1727702684-12796-1_16,2,2
20180503.1727702684-12796-1_2,2,2
20180503.1727702684-12796-1_3,2,2
20180503.1727702684-12796-1_4,2,2
20180503.1727702684-12796-1_5,2,2
20180503.1727702684-12796-1_6,2,2
20180503.1727702684-12796-1_7,2,2
20180503.1727702684-12796-1_8,2,2
20180503.1727702684-12796-1_9,2,3
20180503.1727702684-12798-1_1,1,1
20180503.1727702684-12798-1_10,1,1
20180503.1727702684-12798-1_11,2,2
20180503.1727702684-12798-1_12,2,1
20180503.1727702684-12798-1_13,1,1
20180503.1727702684-12798-1_14,1,1
20180503.1727702684-12798-1_15,1,1
20180503.1727702684-12798-1_16,0,1
20180503.1727702684-12798-1_2,1,1
20180503.1727702684-12798-1_3,1,1
20180503.1727702684-12798-1_4,1,1
20180503.1727702684-12798-1_5,1,1
20180503.1727702684-12798-1_6,1,1
20180503.1727702684-12798-1_7,1,1
20180503.1727702684-12798-1_8,2,1
20180503.1727702684-12798-1_9,1,1
20180503.1727702684-12800-1_1,1,1
20180503.1727702684-12800-1_10,2,2
20180503.1727702684-12800-1_11,2,2
20180503.1727702684-12800-1_12,1,2
20180503.1727702684-12800-1_13,1,2
20180503.1727702684-12800-1_14,1,1
20180503.1727702684-12800-1_15,1,1
20180503.1727702684-12800-1_16,1,1
20180503.1727702684-12800-1_2,0,1
20180503.1727702684-12800-1_3,1,1
20180503.1727702684-12800-1_4,1,1
20180503.1727702684-12800-1_5,1,1
20180503.1727702684-12800-1_6,1,1
20180503.1727702684-12800-1_7,0,0
20180503.1727702684-12800-1_8,0,0
20180503.1727702684-12800-1_9,2,2
20180503.1727702684-12804-1_1,1,1
20180503.1727702684-12804-1_10,1,1
20180503.1727702684-12804-1_11,1,1
20180503.1727702684-12804-1_12,1,1
20180503.1727702684-12804-1_13,1,1
20180503.1727702684-12804-1_14,1,1
20180503.1727702684-12804-1_15,1,1
